category,text
non-rumor,"former 3 doors down guitarist matt roberts has died at age 38, according to his father. URL URL"
non-rumor,"iraq executes 36 jihadists over 2014 massacre of up to 1,700 army recruits at camp speicher URL"
non-rumor,part 1: nate diaz part 2: conor mcgregor can we expect a trilogy? URL
non-rumor,"amid the chaos of winning gold, @neymarjr found a moment with his son. URL"
non-rumor,"suicide bomber who killed at least 50 in turkey was aged 12-14, state-run news agency quotes president as saying. URL"
non-rumor,this is @jackalltimelow asking you to watch the #vma #weekendbrunch that's starting right now. 🙌 URL
non-rumor,"halftime in rio. usa: 52 serbia: 29 kevin durant: 24 we see you, kd. URL"
non-rumor,this was team usa's largest margin of victory in a gold-medal game since the dream team beat croatia by 32 in 1992. URL
non-rumor,"a golden send-off. in his final olympics, carmelo anthony becomes the first man to win three hoops gold medals. URL"
non-rumor,crowd chants 'do your job!' at cnn crew... URL
non-rumor,"‘keep it,’ says simone biles throwing gold medal to adoring men's gymnastics team URL #rio2016 URL"
non-rumor,"hugs! @simone_biles & @aly_raisman during the #closingceremony (photo: rob schumacher, @usatodaysports) URL"
non-rumor,japanese prime minister shinzo abe at #rio2016 closing ceremony is all our super mario dreams. URL
non-rumor,"mexican president pena nieto plagiarized law thesis, report says URL URL"
non-rumor,our quote of the day is from american writer dorothy parker URL
non-rumor,"in a historic first, the international criminal court has classified destroying cultural artifacts as a war crime. URL"
non-rumor,nothing to see here. just nuggets forward wilson chandler catching a 350-pound fish: URL URL
non-rumor,"college graduate first person in family to waste $160,000 URL URL"
non-rumor,".@realdonaldtrump's son, eric, slams @hillaryclinton & @potus for their response to flooding in #louisiana. URL"
non-rumor,it wasn't even close. URL
non-rumor,"mike pence: ""when donald trump becomes president, we won't be pay ransom to terrorists or terror-sponsoring states."" URL"
non-rumor,"minor leaguer hits grand slam, later finds out that he broke his own windshield URL URL"
unverified,"nurses save lives of all different races and colors, but @hillaryclinton thinks we belong in a #basketofdeplorables. URL"
unverified,clinton hides failing health? full disclosure now: covert doctors and nurses URL via @mailonline #maga @realdonaldtrump
unverified,will ny ag investigate clinton campaign credit card fraud re elderly donors? URL URL
unverified,hillary overcharges poorest campaign donors @lindasuhler @realdrgina @girlsfortrump @cinderella2b @kamvtv #us #usa🇺🇸 URL
unverified,massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling… URL
unverified,massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling… URL
unverified,black men have legitimate reason to run from police – #massachusetts supreme court URL URL
unverified,"black men may have cause to run from police, massachusetts high court says URL"
unverified,"""a black man who runs from police merely might be trying to avoid the recurring indignity of being profiled"" URL"
unverified,"well, this is a new one: chelsea clinton implies that marijuana can kill you. 2016, y’all. URL #mmot #p2 #tcot #tlot"
unverified,chelsea clinton implies here that marijuana can kill you. uhh URL
false,seriously? racist mcdonald’s sign is obviously a hoax - URL
false,hoax: mcdonald's issues official statement on racist sign [updated] URL #seriouslymcdonalds
false,"#psa please do not drink any pepsi soda, a worker from that company has put blood contaminated with aids inside the bottles!!! please rt!!"
true,witness: police allegedly stopped mike brown after yelling at him to walk on sidewalk. #ferguson URL
true,"oh. so now the #ferguson police chief says the cop didn't know about the robbery when he stopped #mikebrown. the kid was ""jaywalking""? bs!"
true,only photo i will tweet. cpr being performed on the soldier now. i heard four shots. #ottawa URL
true,shots fired on parliament hill after a man walked up with a gun. i'm locked in a security office on parliament hill
true,breaking - shooting on parliament hill. rcmp have weapons drawn #cdnpoli URL
true,breaking news: soldier shot at national war memorial in ottawa URL
true,#breaking news: shots fired at parliament hill. follow developing story: URL URL
true,soldier shot at national war memorial in ottawa URL #cdnpoli #hw
true,breaking news: at least 3 shots fired at ottawa war memorial. one soldier confirmed shot - URL URL
true,very reliable source on parliament hill tells me the assailant has been killed. #cdnpoli #ottnews
true,the gunman in ottawa has been shot and killed. i'm at a loss for words this morning. that isn't my canada.
true,shooting in canadian parliament comes day after isis-inspired radical drove in2 canadian soldier. also reports of shooting at war memorial/1
true,more shots fired just off parliament hill. police telling everyone to take cover.
true,here's that dramatic video via @josh_wingrove of shots fired inside parliament building: URL #ottawa #shooting
true,"the university of ottawa, just a five minute walk from the hill, is now on lockdown."
true,"confirmed | 1 shooter shot dead at parliament hill, but there is more than 1 suspect. #cbcott #ottnews"
true,recap: gunman shot dead inside parliament buildings; police believe there may be others on loose. cdn soldier shot earlier at war memorial.
true,breaking news: new york times is reporting the canadian soldier who was shot has died from their injuries. heartbreaking. #cdnpoli #ableg
true,watch video showing gunfire inside canada's parliament in ottawa URL URL
true,senior u.s. official: canadian government has informed u.s. that one shooter is dead in ottawa. live blog: URL
true,#breaking rick hughes at cbc hamilton: the soldier who was shot in ottawa wednesday morning is a reservist serving in hamilton
true,"hero. @affanchowdhry: kevin vickers, head of security in parliament, being credited for taking down shooter #ottawa URL """
true,breaking update: canadian soldier injured at parliament hill shooting dies URL #ottawa
true,mps credit sergeant-at-arms for saving lives in parliament hill shootings URL URL
true,#nhl cancels tonight's game between #ottawa and #toronto due to today's shootings. senators were to host maple leafs.
true,"#rcmp to hold news conference on #ottawa shootings at 2 pm et, 11 am pt. watch live coverage @ URL"
true,this afternoon we've lowered our flags to half mast in honour of the canadian reservist who lost his life in ottawa. URL
true,"#isis media account posts picture claiming to be michael zehaf-bibeau, dead #ottawashooting suspect. #canada URL"
true,#ripnathancirillo rt @globeandmail: soldier killed at war memorial identified as cpl. nathan cirillo #ottawashooting URL
true,the soldier shot dead in wednesday's ottawa attacks has been named as cpl. nathan cirillo of #hamont #ottawashooting URL
true,breaking: a source confirms to cp24 that the deceased soldier in ottawa is cpl. nathan cirillo. cirillo was a member of the hamilton argylls
true,ctv news confirms that canadian authorities have provided us authorities with the name michael zehaf-bibeau in connection to ottawa shooting
true,this is the soldier who died today at the #ottawa war memorial. his name is cpl. nathan cirillo. #rip #ottawastrong URL
true,soldier killed in canada shooting was a young reservist with a six-year-old son URL URL
true,our thoughts and prayers go out to nathan cirillo who died today in ottawa while protecting his country at age 24 URL
true,"the canadian soldier killed in today's ottawa shooting is cpl. nathan cirillo, a family source told cnn. live blog: URL"
true,***exclusive*** michael zahaf-bibeau caught on a #dashcam model sold at URL #ottawashooting URL
true,#breaking: hostages are being held and a siege is taking place at sydney's lindt chocolat cafe in martin place.
true,breaking: live coverage of hostage situation unfolding in sydney's martin place URL URL
true,"developing: gunman takes hostages in sydney cafe, 'isis' flags being held against window - URL URL"
true,"black islamic flag being held up in window of #lindt chocolate store in martin place, sydney - hostages inside. URL"
